## Roads of Kazan digitized in EasyTrace.
BEGPOLY			
830.675	533.011	0	0
830.675	567.436	0	0
881.274	568.32	0	0
880.194	611.268	0	0
803.16	611.661	0	0
796.963	597.984	0	0
783.121	567.436	0	0
756.687	567.141	0	0
756.682	592.752	0	0
727.705	590.788	0	0
698.421	536.619	0	0
680.631	547.129	0	0
ENDPOLY			
BEGPOLY			
698.421	536.619	0	0
687.488	517.294	0	0
ENDPOLY			
BEGPOLY			
698.421	536.619	0	0
733.836	515.518	0	0
671.663	478.562	0	0
656.634	463.828	0	0
644.847	474.731	0	0
646.762	494.181	0	0
ENDPOLY			
BEGPOLY			
656.634	463.828	0	0
680.783	437.206	0	0
ENDPOLY			
BEGPOLY			
795.039	275.339	0	0
814.734	287.987	0	0
848.536	318.166	0	0
849.322	324.354	0	0
864.639	328.33	0	0
937.098	347.141	0	0
938.328	347.46	0	0
925.755	360.721	0	0
894.42	362.686	0	0
895.304	433.183	0	0
870.297	432.796	0	0
828.599	432.15	0	0
828.627	371.958	0	0
ENDPOLY			
BEGPOLY			
870.297	432.796	0	0
869.658	386.743	0	0
859.733	380.398	0	0
ENDPOLY			
BEGPOLY			
895.304	433.183	0	0
957.236	433.466	0	0
955.567	367.706	0	0
971.971	368.099	0	0
984.555	391.205	0	0
1014.908	435.823	0	0
957.236	433.466	0	0
955.043	465.286	0	0
922.857	465.199	0	0
ENDPOLY			
BEGPOLY			
955.043	465.286	0	0
950.997	519.339	0	0
1024.094	519.405	0	0
1024.094	576.143	0	0
949.36	574.833	0	0
945.496	571.952	0	0
936.917	634.191	0	0
1009.163	640.412	0	0
1024.094	576.143	0	0
1049.074	545.287	0	0
1049.532	505.519	0	0
1075.537	489.728	0	0
1051.838	447.489	0	0
1004.327	362.813	0	0
1056.708	357.509	0	0
1078.588	431.106	0	0
1078.7	431.738	0	0
1087.871	483.73	0	0
1075.537	489.728	0	0
ENDPOLY			
BEGPOLY			
1051.838	447.489	0	0
1078.7	431.738	0	0
1118.756	430.963	0	0
ENDPOLY			
BEGPOLY			
733.836	515.518	0	0
740.491	512.192	0	0
715.826	479.925	0	0
ENDPOLY			
BEGPOLY			
740.491	512.192	0	0
756.844	532.438	0	0
756.687	567.141	0	0
ENDPOLY			
BEGPOLY			
756.682	592.752	0	0
756.67	597.341	0	0
756.532	647.221	0	0
820.588	646.632	0	0
828.545	677.105	0	0
830.018	686.339	0	0
757.711	686.83	0	0
758.398	719.857	0	0
831.59	722.313	0	0
833.075	771.079	0	0
874.527	789.078	0	0
881.906	750.157	0	0
ENDPOLY			
BEGPOLY			
874.527	789.078	0	0
872.203	809.719	0	0
ENDPOLY			
BEGPOLY			
758.398	719.857	0	0
759.218	751.844	0	0
833.075	771.079	0	0
ENDPOLY			
BEGPOLY			
759.218	751.844	0	0
740.48	751.59	0	0
739.169	792.241	0	0
733.834	824.889	0	0
723.55	887.818	0	0
745.504	891.502	0	0
758.251	827.874	0	0
733.834	824.889	0	0
ENDPOLY			
BEGPOLY			
758.251	827.874	0	0
814.053	837.082	0	0
840.869	852.406	0	0
861.645	818.665	0	0
886.178	828.389	0	0
889.273	870.382	0	0
885.511	876.851	0	0
863.34	914.979	0	0
819.652	888.899	0	0
840.869	852.406	0	0
ENDPOLY			
BEGPOLY			
840.869	852.406	0	0
885.511	876.851	0	0
ENDPOLY			
BEGPOLY			
819.652	888.899	0	0
789.653	871.353	0	0
ENDPOLY			
BEGPOLY			
863.34	914.979	0	0
851.733	933.316	0	0
838.099	925.62	0	0
782.237	894.081	0	0
ENDPOLY			
BEGPOLY			
838.099	925.62	0	0
788.053	1004.982	0	0
752.029	1062.109	0	0
764.554	1080.16	0	0
800.338	1021.739	0	0
814.118	999.243	0	0
851.733	933.316	0	0
ENDPOLY			
BEGPOLY			
752.029	1062.109	0	0
738.109	1044.84	0	0
730.901	1035.897	0	0
ENDPOLY			
BEGPOLY			
738.109	1044.84	0	0
769.92	978.298	0	0
ENDPOLY			
BEGPOLY			
678.318	936.737	0	0
692.599	937.616	0	0
716.655	939.098	0	0
734.123	940.175	0	0
769.92	978.298	0	0
788.053	1004.982	0	0
800.338	1021.739	0	0
820.765	1052.047	0	0
791.008	1094.929	0	0
783.635	1105.554	0	0
765.596	1081.547	0	0
764.554	1080.16	0	0
ENDPOLY			
BEGPOLY			
692.599	937.616	0	0
696.673	982.073	0	0
707.671	1043.112	0	0
718.722	1059.467	0	0
ENDPOLY			
BEGPOLY			
716.655	939.098	0	0
719.418	908.219	0	0
694.064	907.236	0	0
653.593	873.718	0	0
642.286	861.613	0	0
613.898	818.37	0	0
574.988	757.129	0	0
ENDPOLY			
BEGPOLY			
719.418	908.219	0	0
723.55	887.818	0	0
ENDPOLY			
BEGPOLY			
719.418	908.219	0	0
741.701	908.791	0	0
745.504	891.502	0	0
ENDPOLY			
BEGPOLY			
745.504	891.502	0	0
758.592	892.884	0	0
ENDPOLY			
BEGPOLY			
740.48	751.59	0	0
737.6	707.193	0	0
727.071	655.533	0	0
707.843	590.886	0	0
727.705	590.788	0	0
ENDPOLY			
BEGPOLY			
707.843	590.886	0	0
703.373	588.768	0	0
682.418	587.785	0	0
650.06	617.983	0	0
582.791	684.881	0	0
ENDPOLY			
BEGPOLY			
698.929	188.655	0	0
687.459	191.66	0	0
ENDPOLY			
BEGPOLY			
864.639	328.33	0	0
868.928	348.242	0	0
894.42	362.686	0	0
ENDPOLY			
BEGPOLY			
938.328	347.46	0	0
955.364	351.423	0	0
1004.327	362.813	0	0
ENDPOLY			
BEGPOLY			
955.567	367.706	0	0
955.364	351.423	0	0
ENDPOLY			
BEGPOLY			
1056.708	357.509	0	0
1053.157	330.852	0	0
1058.134	306.679	0	0
1066.718	285.578	0	0
1049.478	178.364	0	0
1038.87	136.792	0	0
1036.368	133.764	0	0
1010.494	102.453	0	0
980.517	66.176	0	0
971.46	55.216	0	0
960.952	41.622	0	0
929.46	0.884	0	0
ENDPOLY			
BEGPOLY			
1066.718	285.578	0	0
1077.043	296.57	0	0
1115.752	264.539	0	0
1135.013	256.344	0	0
1139.138	303.446	0	0
1166.781	304.176	0	0
1189.905	319.247	0	0
1214.404	356.452	0	0
1233.133	385.48	0	0
1186.434	413.657	0	0
1172.485	387.388	0	0
ENDPOLY			
BEGPOLY			
1186.434	413.657	0	0
1159.387	430.065	0	0
1170.978	432.684	0	0
1209.819	485.493	0	0
1214.599	493.658	0	0
1257.993	481.871	0	0
1275.821	500.289	0	0
1297.923	471.999	0	0
1287.307	473.104	0	0
1265.36	475.388	0	0
1257.993	481.871	0	0
ENDPOLY			
BEGPOLY			
1287.307	473.104	0	0
1267.654	439.13	0	0
1286.808	427.833	0	0
ENDPOLY			
BEGPOLY			
1267.654	439.13	0	0
1233.133	385.48	0	0
ENDPOLY			
BEGPOLY			
1297.923	471.999	0	0
1344.009	414.457	0	0
1348.134	411.068	0	0
1328.98	342.43	0	0
1295.163	239.339	0	0
1410.902	243.341	0	0
1491.279	248.056	0	0
1490.542	150.711	0	0
1485.733	122.138	0	0
1477.482	103.868	0	0
1586.885	69.413	0	0
1593.799	22.838	0	0
1595.42	0.295	0	0
ENDPOLY			
BEGPOLY			
1477.482	103.868	0	0
1459.007	75.591	0	0
1439.411	54.963	0	0
1439.705	38.309	0	0
1504.758	0.442	0	0
ENDPOLY			
BEGPOLY			
1477.482	103.868	0	0
1320.551	152.489	0	0
1287.84	175.769	0	0
1279.147	188.882	0	0
1264.485	180.042	0	0
1244.889	177.39	0	0
1144.768	171.496	0	0
1134.861	157.245	0	0
ENDPOLY			
BEGPOLY			
1144.768	171.496	0	0
1153.14	191.949	0	0
1153.882	218.83	0	0
1151.262	238.639	0	0
1141.265	252.866	0	0
1135.013	256.344	0	0
ENDPOLY			
BEGPOLY			
1139.138	303.446	0	0
1139.503	308.765	0	0
1141.298	334.915	0	0
1155.836	334.85	0	0
ENDPOLY			
BEGPOLY			
1139.503	308.765	0	0
1103.367	311.779	0	0
ENDPOLY			
BEGPOLY			
1141.298	334.915	0	0
1104.259	338.463	0	0
1116.467	377.985	0	0
1118.756	430.963	0	0
ENDPOLY			
BEGPOLY			
1103.367	311.779	0	0
1093.618	314.051	0	0
1104.259	338.463	0	0
ENDPOLY			
BEGPOLY			
1077.043	296.57	0	0
1093.618	314.051	0	0
ENDPOLY			
BEGPOLY			
960.952	41.622	0	0
935.486	58.824	0	0
ENDPOLY			
BEGPOLY			
960.952	41.622	0	0
978.901	26.897	0	0
978.999	26.816	0	0
957.634	0.589	0	0
ENDPOLY			
BEGPOLY			
978.999	26.816	0	0
999.389	50.737	0	0
980.517	66.176	0	0
ENDPOLY			
BEGPOLY			
978.999	26.816	0	0
1014.62	1.201	0	0
1033.332	23.493	0	0
999.389	50.737	0	0
ENDPOLY			
BEGPOLY			
1033.332	23.493	0	0
1052.919	47.04	0	0
1063.36	59.59	0	0
ENDPOLY			
BEGPOLY			
1052.919	47.04	0	0
1083.375	23.372	0	0
1064.509	0.178	0	0
ENDPOLY			
BEGPOLY			
1083.375	23.372	0	0
1105.058	51.509	0	0
ENDPOLY			
BEGPOLY			
1083.375	23.372	0	0
1116.424	0.267	0	0
ENDPOLY			
BEGPOLY			
999.389	50.737	0	0
1029.745	88.539	0	0
1057.219	67.448	0	0
ENDPOLY			
BEGPOLY			
1029.745	88.539	0	0
1010.494	102.453	0	0
ENDPOLY			
BEGPOLY			
1029.745	88.539	0	0
1055.179	118.892	0	0
1036.368	133.764	0	0
ENDPOLY			
BEGPOLY			
1055.179	118.892	0	0
1092.434	87.274	0	0
1078.552	68.564	0	0
ENDPOLY			
BEGPOLY			
1055.179	118.892	0	0
1072.465	143.03	0	0
1085.82	159.021	0	0
1087.896	178.928	0	0
ENDPOLY			
BEGPOLY			
881.274	568.32	0	0
945.496	571.952	0	0
ENDPOLY			
BEGPOLY			
945.496	571.952	0	0
950.997	519.339	0	0
ENDPOLY			
BEGPOLY			
936.917	634.191	0	0
924.074	721.707	0	0
896.348	720.955	0	0
ENDPOLY			
BEGPOLY			
924.074	721.707	0	0
902.886	874.884	0	0
889.273	870.382	0	0
ENDPOLY			
BEGPOLY			
902.886	874.884	0	0
935.906	896.341	0	0
968.186	833.74	0	0
952.2	828.799	0	0
ENDPOLY			
BEGPOLY			
968.186	833.74	0	0
1003.78	841.175	0	0
1036.088	840.981	0	0
1046.5	843.175	0	0
1046.612	843.299	0	0
1077.921	877.741	0	0
1025.25	924.073	0	0
991.879	953.878	0	0
1000.327	965.828	0	0
1010.687	980.483	0	0
1012.336	982.817	0	0
1015.03	986.627	0	0
1021.388	995.621	0	0
1041.394	1060.16	0	0
1044.556	1070.363	0	0
1058.961	1116.831	0	0
1060.39	1121.441	0	0
1103.216	1114.187	0	0
1121.885	1111.025	0	0
1154.342	1105.528	0	0
1192.254	1112.94	0	0
1192.102	1141.081	0	0
1191.98	1163.573	0	0
1191.818	1193.507	0	0
1069.763	1177.812	0	0
1060.39	1121.441	0	0
ENDPOLY			
BEGPOLY			
1103.216	1114.187	0	0
1088.647	1050.849	0	0
1044.556	1070.363	0	0
ENDPOLY			
BEGPOLY			
1088.647	1050.849	0	0
1111.708	1046.682	0	0
1121.885	1111.025	0	0
ENDPOLY			
BEGPOLY			
1111.708	1046.682	0	0
1137.729	1041.497	0	0
ENDPOLY			
BEGPOLY			
1111.708	1046.682	0	0
1107.737	1019.155	0	0
1154.047	1012.567	0	0
ENDPOLY			
BEGPOLY			
1107.737	1019.155	0	0
1118.278	989.814	0	0
1127.091	965.285	0	0
1173.448	981.27	0	0
ENDPOLY			
BEGPOLY			
1088.647	1050.849	0	0
1083.373	1022.777	0	0
1107.737	1019.155	0	0
ENDPOLY			
BEGPOLY			
1083.373	1022.777	0	0
1071.574	990.168	0	0
1118.278	989.814	0	0
ENDPOLY			
BEGPOLY			
1071.574	990.168	0	0
1051.524	983.407	0	0
1024.299	981.856	0	0
1015.03	986.627	0	0
ENDPOLY			
BEGPOLY			
1010.687	980.483	0	0
1048.736	954.151	0	0
1092.42	954.706	0	0
1114.776	916.093	0	0
1132.893	924.134	0	0
1162.562	892.185	0	0
1172.185	888.891	0	0
1178.515	888.375	0	0
ENDPOLY			
BEGPOLY			
1162.562	892.185	0	0
1152.42	878.468	0	0
1140.795	870.33	0	0
1151.006	853.656	0	0
ENDPOLY			
BEGPOLY			
1140.795	870.33	0	0
1115.357	853.271	0	0
1125.082	836.847	0	0
1135.647	819.003	0	0
1178.663	836.152	0	0
1205.359	841.989	0	0
1222.604	841.796	0	0
1230.58	842.691	0	0
1242.465	844.024	0	0
1265.957	856.522	0	0
1313.861	808.753	0	0
1345.759	776.944	0	0
1376.101	746.688	0	0
1427.566	695.367	0	0
1449.089	673.905	0	0
1398.388	623.101	0	0
1387.87	612.562	0	0
1343.205	567.808	0	0
1275.821	500.289	0	0
ENDPOLY			
BEGPOLY			
1214.599	493.658	0	0
1173.963	527.057	0	0
1204.627	532.87	0	0
1228.934	586.997	0	0
1240.883	577.438	0	0
1246.704	536.968	0	0
1275.821	500.289	0	0
ENDPOLY			
BEGPOLY			
1173.963	527.057	0	0
1143.539	516.147	0	0
1134.067	483.589	0	0
1124.388	450.322	0	0
1118.756	430.963	0	0
ENDPOLY			
BEGPOLY			
1087.871	483.73	0	0
1100.511	481.408	0	0
1134.067	483.589	0	0
ENDPOLY			
BEGPOLY			
1143.539	516.147	0	0
1133.244	549.74	0	0
1147.011	629.821	0	0
1228.934	586.997	0	0
ENDPOLY			
BEGPOLY			
1147.011	629.821	0	0
1147.184	644.196	0	0
1209.35	644.291	0	0
1257.222	638.624	0	0
1256.664	615.401	0	0
ENDPOLY			
BEGPOLY			
1257.222	638.624	0	0
1257.127	673.601	0	0
1321.182	679.267	0	0
1323.502	655.947	0	0
1326.778	610.224	0	0
1265.622	597.878	0	0
ENDPOLY			
BEGPOLY			
1326.778	610.224	0	0
1398.388	623.101	0	0
ENDPOLY			
BEGPOLY			
1398.388	623.101	0	0
1376.403	644.504	0	0
1373.559	685.76	0	0
1321.182	679.267	0	0
ENDPOLY			
BEGPOLY			
1373.559	685.76	0	0
1427.566	695.367	0	0
ENDPOLY			
BEGPOLY			
1373.559	685.76	0	0
1367.114	695.512	0	0
1355.052	705.104	0	0
1320.028	704.377	0	0
1317.448	743.906	0	0
1376.101	746.688	0	0
ENDPOLY			
BEGPOLY			
1317.448	743.906	0	0
1256.198	739.906	0	0
1257.127	673.601	0	0
ENDPOLY			
BEGPOLY			
1317.448	743.906	0	0
1313.861	808.753	0	0
ENDPOLY			
BEGPOLY			
1313.861	808.753	0	0
1302.197	789.839	0	0
1278.837	764.744	0	0
1244.74	753.521	0	0
1243.756	784.141	0	0
1218.305	782.984	0	0
1178.921	705.312	0	0
1156.681	691.233	0	0
1146.128	684.552	0	0
1147.184	644.196	0	0
ENDPOLY			
BEGPOLY			
1178.921	705.312	0	0
1212.622	734.925	0	0
1226.237	748.14	0	0
1244.74	753.521	0	0
ENDPOLY			
BEGPOLY			
1218.305	782.984	0	0
1153.362	778.393	0	0
1135.647	819.003	0	0
ENDPOLY			
BEGPOLY			
1153.362	778.393	0	0
1173.029	792.152	0	0
1230.58	842.691	0	0
ENDPOLY			
BEGPOLY			
1153.362	778.393	0	0
1156.332	746.778	0	0
1156.681	691.233	0	0
ENDPOLY			
BEGPOLY			
1146.128	684.552	0	0
1141.005	692.709	0	0
1064.381	814.706	0	0
1046.5	843.175	0	0
ENDPOLY			
BEGPOLY			
1135.647	819.003	0	0
1064.381	814.706	0	0
ENDPOLY			
BEGPOLY			
935.906	896.341	0	0
911.633	937.618	0	0
934.059	975.661	0	0
980.841	939.086	0	0
991.879	953.878	0	0
ENDPOLY			
BEGPOLY			
980.841	939.086	0	0
961.711	912.421	0	0
935.906	896.341	0	0
ENDPOLY			
BEGPOLY			
934.059	975.661	0	0
950.664	1006.957	0	0
1000.327	965.828	0	0
ENDPOLY			
BEGPOLY			
950.664	1006.957	0	0
939.878	1016.356	0	0
956.699	1033.029	0	0
971.352	1047.553	0	0
1014.666	1058.069	0	0
1041.394	1060.16	0	0
ENDPOLY			
BEGPOLY			
956.699	1033.029	0	0
1012.336	982.817	0	0
ENDPOLY			
BEGPOLY			
956.699	1033.029	0	0
928.793	1057.287	0	0
865.294	1112.484	0	0
885.85	1111.283	0	0
929.83	1125.299	0	0
967.803	1140.939	0	0
974.076	1202.631	0	0
980.733	1201.572	0	0
1003.443	1197.959	0	0
994.366	1148.147	0	0
981.633	1147.496	0	0
967.803	1140.939	0	0
ENDPOLY			
BEGPOLY			
994.366	1148.147	0	0
1003.475	1147.206	0	0
1004.542	1122.355	0	0
953.002	1100.058	0	0
928.793	1057.287	0	0
ENDPOLY			
BEGPOLY			
1004.542	1122.355	0	0
1003.044	1101.464	0	0
974.46	1077.025	0	0
ENDPOLY			
BEGPOLY			
939.878	1016.356	0	0
927.319	1027.562	0	0
853.404	1093.507	0	0
856.432	1098.34	0	0
865.294	1112.484	0	0
877.027	1129.382	0	0
878.876	1144.835	0	0
887.297	1215.223	0	0
907.091	1212.351	0	0
925.177	1209.727	0	0
940.844	1207.453	0	0
974.076	1202.631	0	0
ENDPOLY			
BEGPOLY			
1003.443	1197.959	0	0
1036.41	1183.389	0	0
1069.763	1177.812	0	0
ENDPOLY			
BEGPOLY			
1036.41	1183.389	0	0
1033.996	1175.322	0	0
1026.536	1121.163	0	0
1004.542	1122.355	0	0
ENDPOLY			
BEGPOLY			
1026.536	1121.163	0	0
1058.961	1116.831	0	0
ENDPOLY			
BEGPOLY			
1026.536	1121.163	0	0
1024.423	1104.942	0	0
1000.678	1076.303	0	0
ENDPOLY			
BEGPOLY			
820.765	1052.047	0	0
853.404	1093.507	0	0
ENDPOLY			
BEGPOLY			
856.432	1098.34	0	0
818.192	1129.054	0	0
846.934	1166.538	0	0
878.876	1144.835	0	0
ENDPOLY			
BEGPOLY			
846.934	1166.538	0	0
820.437	1184.862	0	0
835.729	1214.119	0	0
837.086	1223.032	0	0
864.609	1218.752	0	0
884.097	1215.721	0	0
887.297	1215.223	0	0
ENDPOLY			
BEGPOLY			
864.609	1218.752	0	0
856.886	1180.642	0	0
846.934	1166.538	0	0
ENDPOLY			
BEGPOLY			
820.437	1184.862	0	0
778.754	1213.833	0	0
777.107	1221.1	0	0
781.467	1234.277	0	0
821.299	1226.224	0	0
837.086	1223.032	0	0
ENDPOLY			
BEGPOLY			
781.467	1234.277	0	0
774.264	1250.633	0	0
791.382	1261.297	0	0
821.9	1284.694	0	0
827.859	1284.694	0	0
821.299	1226.224	0	0
ENDPOLY			
BEGPOLY			
827.859	1284.694	0	0
867.593	1284.026	0	0
867.952	1301.676	0	0
ENDPOLY			
BEGPOLY			
867.593	1284.026	0	0
885.139	1252.164	0	0
884.097	1215.721	0	0
ENDPOLY			
BEGPOLY			
907.119	1265.777	0	0
907.091	1212.351	0	0
ENDPOLY			
BEGPOLY			
929.03	1260.828	0	0
925.177	1209.727	0	0
ENDPOLY			
BEGPOLY			
943.653	1244.853	0	0
940.844	1207.453	0	0
ENDPOLY			
BEGPOLY			
941.27	1268.788	0	0
968.954	1264.428	0	0
982.195	1271.508	0	0
984.212	1272.586	0	0
1011.472	1287.163	0	0
1012.34	1287.627	0	0
1022.606	1293.116	0	0
1060.273	1313.257	0	0
ENDPOLY			
BEGPOLY			
1022.606	1293.116	0	0
1013.751	1305.004	0	0
ENDPOLY			
BEGPOLY			
984.212	1272.586	0	0
976.848	1283.503	0	0
ENDPOLY			
BEGPOLY			
1011.472	1287.163	0	0
1022.636	1269.299	0	0
ENDPOLY			
BEGPOLY			
982.195	1271.508	0	0
980.733	1201.572	0	0
ENDPOLY			
BEGPOLY			
1014.908	435.823	0	0
1024.089	461.757	0	0
1051.838	447.489	0	0
ENDPOLY			
BEGPOLY			
1024.089	461.757	0	0
1024.094	519.405	0	0
ENDPOLY			
BEGPOLY			
1024.089	461.757	0	0
955.043	465.286	0	0
ENDPOLY			
BEGPOLY			
756.67	597.341	0	0
796.963	597.984	0	0
ENDPOLY			
BEGPOLY			
803.16	611.661	0	0
820.588	646.632	0	0
ENDPOLY			
BEGPOLY			
830.018	686.339	0	0
831.59	722.313	0	0
ENDPOLY			
BEGPOLY			
830.018	686.339	0	0
878.974	685.368	0	0
891.651	685.116	0	0
ENDPOLY			
BEGPOLY			
878.974	685.368	0	0
880.194	611.268	0	0
ENDPOLY			
BEGPOLY			
936.917	634.191	0	0
904.729	629.947	0	0
ENDPOLY			
BEGPOLY			
1295.163	239.339	0	0
1279.147	188.882	0	0
ENDPOLY			
BEGPOLY			
1348.134	411.068	0	0
1464.967	317.774	0	0
1556.195	251.724	0	0
1491.279	248.056	0	0
ENDPOLY			
BEGPOLY			
1556.195	251.724	0	0
1571.332	228.18	0	0
1586.885	69.413	0	0
ENDPOLY			
BEGPOLY			
1571.332	228.18	0	0
1608.693	257.651	0	0
1632.708	289.395	0	0
1649.711	318.497	0	0
ENDPOLY			
BEGPOLY			
1343.205	567.808	0	0
1350.843	557.572	0	0
1387.319	526.472	0	0
1401.852	524.002	0	0
1445.292	531.704	0	0
1438.316	581.841	0	0
1461.713	585.329	0	0
1469.561	536.209	0	0
1552.82	550.451	0	0
1562.399	559.897	0	0
1508.641	613.506	0	0
1485.099	589.237	0	0
1461.713	585.329	0	0
ENDPOLY			
BEGPOLY			
1445.292	531.704	0	0
1469.561	536.209	0	0
ENDPOLY			
BEGPOLY			
1438.316	581.841	0	0
1424.621	581.305	0	0
1414.811	587.626	0	0
1387.87	612.562	0	0
ENDPOLY			
BEGPOLY			
1508.641	613.506	0	0
1564.224	668.233	0	0
1615.524	615.351	0	0
1562.399	559.897	0	0
ENDPOLY			
BEGPOLY			
1449.089	673.905	0	0
1508.641	613.506	0	0
ENDPOLY			
BEGPOLY			
1564.224	668.233	0	0
1579.025	682.76	0	0
1651.612	682.566	0	0
ENDPOLY			
BEGPOLY			
1615.524	615.351	0	0
1651.128	652.398	0	0
ENDPOLY			
BEGPOLY			
1564.224	668.233	0	0
1506.32	728.287	0	0
1449.089	673.905	0	0
ENDPOLY			
BEGPOLY			
1579.025	682.76	0	0
1604.43	709.727	0	0
1603.213	819.973	0	0
1602.59	876.371	0	0
1614.894	877.049	0	0
1625.842	893.132	0	0
1627.779	902.046	0	0
1632.042	941.672	0	0
1601.33	941.381	0	0
1602.59	876.371	0	0
ENDPOLY			
BEGPOLY			
1602.59	876.371	0	0
1518.592	874.747	0	0
1518.592	819.037	0	0
1518.592	750.047	0	0
1515.769	738.177	0	0
1509.871	732.004	0	0
1506.32	728.287	0	0
ENDPOLY			
BEGPOLY			
1509.871	732.004	0	0
1488.019	753.65	0	0
1441.469	751.712	0	0
1440.306	781.941	0	0
1345.759	776.944	0	0
ENDPOLY			
BEGPOLY			
1440.306	781.941	0	0
1445.597	791.547	0	0
1437.517	801.095	0	0
1403.366	841.915	0	0
1377.207	815.984	0	0
1369.517	808.361	0	0
ENDPOLY			
BEGPOLY			
1403.366	841.915	0	0
1421.573	861.805	0	0
1428.754	870.401	0	0
1437.861	889.583	0	0
1444.061	894.718	0	0
1508.922	876.31	0	0
1518.592	874.747	0	0
ENDPOLY			
BEGPOLY			
1376.101	746.688	0	0
1441.469	751.712	0	0
ENDPOLY			
BEGPOLY			
1320.028	704.377	0	0
1321.182	679.267	0	0
ENDPOLY			
BEGPOLY			
1159.387	430.065	0	0
1124.388	450.322	0	0
ENDPOLY			
BEGPOLY			
757.711	686.83	0	0
756.532	647.221	0	0
ENDPOLY			
BEGPOLY			
911.633	937.618	0	0
907.265	948.179	0	0
911.27	1007.235	0	0
927.319	1027.562	0	0
ENDPOLY			
BEGPOLY			
1048.736	954.151	0	0
1081.189	903.584	0	0
1089.791	889.564	0	0
1077.921	877.741	0	0
ENDPOLY			
BEGPOLY			
1089.791	889.564	0	0
1115.357	853.271	0	0
ENDPOLY			
BEGPOLY			
